N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
53;AGR314;VIII;SISTEMAS INTEGRADOS DE PRODUCCIÓN AGROPECUARIA;0;3;2;5;4;AGR311
54;AGR315;VIII;AGRICULTURA DE RIEGO Y DRENAJE;0;3;2;5;4;AGR225
55;AGR230;IX;SEMINARIO DE TESIS II;0;1;2;3;2;NINGUNO
56;AGR231;IX;EXTENSIÓN AGRARIA Y DESARROLLO RURAL;0;2;2;4;3;AGR314
57;AGR232;IX;GESTIÓN INTEGRAL DE CUENCAS;0;3;2;5;4;AGR315
58;AGR233;IX;CONTABILIDAD Y COSTOS AGROPECUARIOS;0;2;2;4;3;AGR228
59;AGR316;IX;MANEJO DE PRADERAS Y PASTIZALES;0;3;2;5;4;AGR308
60;AGR317;IX;CULTIVOS TROPICALES;0;3;2;5;4;AGR313
61;AGR318;IX;POSCOSECHA Y COMERCIALIZACIÓN;0;2;2;4;3;AGR228
62;AGR234;X;"FORMULACIÓN Y EVALUACIÓN DE PROYECTOS
AGROPECUARIOS";0;3;2;5;4;AGR233
63;AGR235;X;AGROEXPORTACIÓN;0;2;2;4;3;AGR318
64;AGR319;X;PRÁCTICAS PRE PROFESIONALES;0;0;4;4;2;AGR230
65;AGR320;X;SILVICULTURA;0;3;2;5;4;AGR312
66;AGR321;X;FABÁCEAS DE GRANO;0;2;2;4;3;AGR317
67;AGR322;X;BIODIVERSIDAD AGRÍCOLA;0;2;2;4;3;170
68;AGR323;X;EVALUACIÓN DE IMPACTO AMBIENTAL;0;2;2;4;3;170
69;AGR324;X;RESTAURACIÓN AMBIENTAL;0;2;2;4;3;170
70;AGR325;X;MALEZAS;0;2;2;4;3;170
71;AGR326;X;VIVEROS AGRONÓMICOS;0;2;2;4;3;170
72;AGR327;X;GANADERÍA TROPICAL;0;2;2;4;3;170
73;AGR328;X;PRODUCCIÓN DE RUMIANTES;0;2;2;4;3;170
74;AGR329;X;PRODUCCIÓN DE CAMÉLIDOS SUDAMERICANOS;0;2;2;4;3;170
75;AGR330;X;MEJORAMIENTO GENÉTICO ANIMAL;0;2;2;4;3;170
76;AGR234;X;TRABAJO DE INVESTIGACIÓN;0;3;2;5;4;AGR230
