N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
70;;IX;GESTIÓN DE LA CALIDAD DEL AIRE;0;2;2;4;3;Null
71;;IX;GESTIÓN DE RIESGOS;0;2;2;4;3;Null
72;;X;CONTROL AUTOMÁTICO DE PROCESOS;0;3;2;5;4;Null
73;;X;DISEÑO DE PLANTAS INDUSTRIALES;0;3;2;5;4;Null
74;;X;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS INDUSTRIALES;0;2;2;4;3;Null
75;;X;TESIS II;0;2;2;4;3;Null
76;;X;PRACTICA PREPROFESIONAL;0;0;4;4;2;Null
77;;X;OPERACIONES MULTICOMPONENTES;0;2;2;4;3;Null
78;;X;INDUSTRIA TEXTIL;0;2;2;4;3;Null
79;;X;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS AMBIENTALES;0;2;2;4;3;Null
80;;X;IMPLEMENTACIÓN DE SISTEMAS DE GESTIÓN EN SEGURIDAD;0;2;2;4;3;Null
