N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
81;81;X;NUTRICIÓN Y ALIMENTACIÓN DE RUMIANTES;1;2;2;4;3;200
82;82;X;CULTIVOS HIDROPÓNICOS FORRAJEROS;1;2;2;4;3;200
83;83;X;RECURSOS GENÉTICOS DE PASTURAS;1;2;2;4;3;200
84;84;X;SOCIOLOGÍA RURAL;1;2;2;4;3;200
85;85;X;PROYECTOS PRODUCTIVOS;1;2;2;4;3;200
86;86;X;AGROEXPORTACIÓN;1;2;2;4;3;200
87;87;X;VIVEROS TROPICALES;2;2;2;4;3;200
88;88;X;AGROFORESTERÍA TROPICAL;2;2;2;4;3;200
90;90;X;MALEZAS;2;2;2;4;3;200
91;91;X;CULTIVOS ENERGÉTICOS E INDUSTRIALES;2;2;2;4;3;200
92;92;X;MANEJO DE PLAGAS Y ENFERMEDADES DE CULTIVOS DE EXPORTACIÓN;2;2;2;4;3;200
93;93;X;CRIANZA DE INSECTOS BENÉFICOS;2;2;2;4;3;200
94;94;X;PASTOS Y FORRAJES TROPICALES;2;2;2;4;3;200
95;95;X;PRODUCCIÓN DE ENTOMOPATOGENOS;2;2;2;4;3;200
99;99;X;MANEJO DE SUELOS TROPICALES;2;2;2;4;3;200
100;100;X;EVALUACIÓN DE IMPACTO AMBIENTAL;3;2;2;4;3;200
101;101;X;ORDENAMIENTO AGROECOLÓGICO;3;2;2;4;3;200
102;102;X;RESTAURACIÓN AMBIENTAL;3;2;2;4;3;200
103;103;X;CALIDAD AMBIENTAL;3;2;2;4;3;200
104;104;X;SIMULACIÓN AMBIENTAL DE SISTEMAS AGRARIOS;3;2;2;4;3;200
106;106;X;PROYECTOS AMBIENTALES;3;2;2;4;3;200
107;107;X;BIODIVERSIDAD AGRÍCOLAS;3;2;2;4;3;200
111;ARG 411;X;TRABAJO DE INVESTIGACION;;1;2;3;2;057
