N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
53;MEC220;VIII;LABORATORIO DE INGENIERÍA MECÁNICA III;00;0.0;2.0;2.0;1.0;MEC216
54;MEC221;VIII;LABORATORIO DE CONTROL Y PROCESOS;00;0.0;2.0;2.0;1.0;MEC217
55;MEC324;VIII;TURBOMÁQUINAS;00;3.0;2.0;5.0;4.0;MEC318
56;MEC325;VIII;ELECTRÓNICA DE POTENCIA;00;2.0;2.0;4.0;3.0;MEC316
57;MEC326;VIII;INSTALACIONES ELÉCTRICAS I;00;2.0;2.0;4.0;3.0;MEC322
58;MEC327;VIII;MÁQUINAS TÉRMICAS II;00;2.0;2.0;4.0;3.0;MEC323
59;MEC328;VIII;MÁQUINAS ELÉCTRICAS II;00;3.0;2.0;5.0;4.0;MEC321
60;MEC222;IX;LABORATORIO DE MÁQUINAS ELÉCTRICAS II;00;0.0;2.0;2.0;1.0;MEC218
61;MEC223;IX;METODOLOGÍA DE LA INVESTIGACIÓN;00;2.0;2.0;4.0;3.0;NINGUNO
62;MEC224;IX;INGENIERÍA DE MANTENIMIENTO;00;1.0;2.0;3.0;2.0;NINGUNO
63;MEC329;IX;ANÁLISIS DE SISTEMAS DE POTENCIA;00;3.0;2.0;5.0;4.0;MEC328
64;MEC330;IX;INSTALACIONES ELÉCTRICAS II;00;2.0;2.0;4.0;3.0;MEC326
65;MEC331;IX;CENTRALES HIDROELÉCTRICAS;00;2.0;2.0;4.0;3.0;MEC324
66;MEC332;IX;CENTRALES TERMOELÉCTRICAS;00;2.0;2.0;4.0;3.0;MEC327
67;MEC333;IX;SISTEMAS DE REFRIGERACIÓN Y CALEFACCIÓN;00;2.0;2.0;4.0;3.0;MEC313
68;MEC225;X;GESTIÓN DE CENTRALES ELÉCTRICAS;00;2.0;2.0;4.0;3.0;MEC331
69;MEC226;X;PROYECTOS DE INGENIERÍA;00;2.0;2.0;4.0;3.0;MEC224
70;MEC227;X;VALUACIÓN Y TARIFACIÓN ;00;2.0;2.0;4.0;3.0;NINGUNO
71;MEC228;X;INGENIERÍA DE LA ILUMINACIÓN ;00;2.0;2.0;4.0;3.0;NINGUNO
72;MEC229;X;ELECTRICIDAD INDUSTRIAL ;00;2.0;2.0;4.0;3.0;NINGUNO
73;MEC230;X;USOS FINALES DE LA ENERGÍA ;00;2.0;2.0;4.0;3.0;NINGUNO
74;MEC231;X;ESTRUCTURAS METÁLICAS ;00;2.0;2.0;4.0;3.0;NINGUNO
75;MEC232;X;ENERGÍAS RENOVABLES;00;2.0;2.0;4.0;3.0;MEC333
76;MEC334;X;DISEÑO Y CONSTRUCCIÓN DE MÁQUINAS;00;2.0;2.0;4.0;3.0;MEC320
77;MEC335;X;LÍNEAS DE TRANSMISIÓN;00;2.0;2.0;4.0;3.0;MEC330
78;MEC336;X;PROTECCIÓN DE SISTEMAS DE POTENCIA;00;2.0;2.0;4.0;3.0;MEC329
79;MEC337;X;PRÁCTICAS PRE PROFESIONALES;00;0.0;2.0;2.0;1.0;NINGUNO
