N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
47;DER312;VII;DERECHO PENAL GENERAL II;00;3.0;2.0;5.0;4.0;DER302
48;DER313;VII;DERECHO PROCESAL PENAL I;00;3.0;2.0;5.0;4.0;DER303
49;DER314;VII;DERECHO LABORAL INDIVIDUAL;00;3.0;2.0;5.0;4.0;NINGUNO
50;DER315;VII;PLURALISMO JURÍDICO SOCIAL;00;3.0;2.0;5.0;4.0;NINGUNO
51;DER316;VIII;DERECHO PROCESAL CONSTITUCIONAL I;00;2.0;2.0;4.0;3.0;DER303
52;DER317;VIII;DERECHO CIVIL IV: OBLIGACIONES;00;3.0;2.0;5.0;4.0;DER310
53;DER318;VIII;DERECHO PROCESAL CIVIL III;00;3.0;2.0;5.0;4.0;DER311
54;DER319;VIII;DERECHO PENAL ESPECIAL I;00;3.0;0.0;3.0;3.0;DER312
55;DER320;VIII;DERECHO PROCESAL PENAL II;00;3.0;2.0;5.0;4.0;DER313
56;DER321;VIII;DERECHO NOTARIAL;00;2.0;2.0;4.0;3.0;NINGUNO
57;DER322;VIII;DERECHO ADMINISTRATIVO I;00;2.0;2.0;4.0;3.0;NINGUNO
58;DER323;IX;DERECHO PROCESAL CONSTITUCIONAL II;00;2.0;2.0;4.0;3.0;DER316
59;DER324;IX;DERECHO CIVIL V: DERECHO DE CONTRATOS;00;2.0;2.0;4.0;3.0;DER317
60;DER325;IX;DERECHO PENAL ESPECIAL II;00;3.0;0.0;3.0;3.0;DER319
61;DER326;IX;DERECHO PROCESAL PENAL III;00;3.0;2.0;5.0;4.0;DER320
62;DER327;IX;DERECHO REGISTRAL;00;2.0;2.0;4.0;3.0;NINGUNO
63;DER328;IX;DERECHO ADMINISTRATIVO II;00;2.0;2.0;4.0;3.0;DER322
64;DER329;IX;GOBIERNO DIGITAL Y DERECHO INFORMÁTICO;00;2.0;0.0;2.0;2.0;NINGUNO
65;DER330;IX;ORATORIA JURÍDICA;00;2.0;2.0;4.0;3.0;NINGUNO
66;DER331;X;DERECHO CIVIL VI: DERECHO DE DAÑOS;00;3.0;2.0;5.0;4.0;DER324
67;DER332;X;DERECHO PENAL ESPECIAL III;00;3.0;0.0;3.0;3.0;DER325
68;DER333;X;DERECHO PROCESAL PENAL IV;00;3.0;2.0;5.0;4.0;DER326
69;DER334;X;DERECHO PROCESAL LABORAL;00;3.0;2.0;5.0;4.0;DER303
70;DER335;X;INVESTIGACIÓN JURÍDICA I: PROYECTO;00;3.0;2.0;5.0;4.0;DER222
71;DER336;X;TALLER DE REDACCIÓN FORENSE Y LITIGACIÓN ESTRATÉGICA;00;2.0;2.0;4.0;3.0;NINGUNO
72;DER337;X;PRÁCTICA PREPROFESIONAL EXTERNA I;00;1.0;2.0;3.0;2.0;NINGUNO
73;DER338;XI;DERECHO INTERNACIONAL PÚBLICO Y PRIVADO;00;2.0;2.0;4.0;3.0;NINGUNO
74;DER339;XI;DERECHO CIVIL VII: DERECHO DE FAMILIA;00;3.0;2.0;5.0;4.0;DER331
75;DER340;XI;DERECHO DE LOS NIÑOS, ADOLESCENTES Y ADULTO MAYOR;00;3.0;0.0;3.0;3.0;NINGUNO
76;DER341;XI;DERECHO PROCESAL PENAL V;00;3.0;2.0;5.0;4.0;DER333
77;DER342;XI;DERECHO TRIBUTARIO I;00;2.0;2.0;4.0;3.0;NINGUNO
78;DER343;XI;DERECHO PROCESAL ADMINISTRATIVO;00;3.0;2.0;5.0;4.0;NINGUNO
79;DER344;XI;CONTRATACIONES DEL ESTADO;00;2.0;2.0;4.0;3.0;NINGUNO
80;DER345;XI;JURISPRUDENCIA PENAL;00;2.0;2.0;4.0;3.0;NINGUNO
81;DER346;XI;EJECUCIÓN PENAL;00;2.0;2.0;4.0;3.0;NINGUNO
82;DER347;XI;CLÍNICA JURÍDICA;00;2.0;2.0;4.0;3.0;NINGUNO
83;DER348;XI;DERECHO PENAL MILITAR POLICIAL;00;2.0;2.0;4.0;3.0;NINGUNO
84;DER349;XI;DERECHO PREVISIONAL;00;2.0;2.0;4.0;3.0;NINGUNO
85;DER350;XI;DERECHO ADUANERO;00;2.0;2.0;4.0;3.0;NINGUNO
86;DER351;XI;MECANISMOS DE CONTROL;00;2.0;2.0;4.0;3.0;NINGUNO
87;DER352;XII;DEONTOLOGÍA JURÍDICA Y ÉTICA PROFESIONAL;00;2.0;0.0;2.0;2.0;NINGUNO
88;DER353;XII;DERECHO CIVIL VIII: DERECHO DE SUCESIONES;00;3.0;2.0;5.0;4.0;DER339
89;DER354;XII;DERECHO PROCESAL PENAL VI;00;3.0;2.0;5.0;4.0;DER341
90;DER355;XII;DERECHO TRIBUTARIO II;00;2.0;2.0;4.0;3.0;DER342
91;DER356;XII;DERECHO MINERO E HIDROCARBUROS;00;2.0;0.0;2.0;2.0;NINGUNO
92;DER357;XII;DERECHO CONTENCIOSO ADMINISTRATIVO;00;2.0;2.0;4.0;3.0;DER343
93;DER358;XII;INVESTIGACIÓN JURÍDICA II: INFORME DE TESIS;00;3.0;2.0;5.0;4.0;DER335
94;DER359;XII;PRÁCTICA PREPROFESIONAL EXTERNA II;00;1.0;2.0;3.0;2.0;DER337
