N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
60;ADM336;IX;PRÁCTICAS PRE PROFESIONALES;0;1;4;5;3;NINGUNO
61;ADM337;IX;INGENIERÍA FINANCIERA;0;2;2;4;3;ADM332
62;ADM338;IX;GESTIÓN DE BUSINESS ANALYTICS;0;2;2;4;3;ADM334
63;ADM214;X;INFORME DE INVESTIGACIÓN;0;3;2;5;4;ADM211
64;ADM215;X;GESTIÓN MINERA;0;2;2;4;3;NINGUNO
65;ADM216;X;GERENCIA DE GOBIERNOS REGIONALES Y LOCALES;0;2;2;4;3;NINGUNO
66;ADM217;X;DERECHO ADMINISTRATIVO;0;2;2;4;3;NINGUNO
67;ADM339;X;GESTIÓN LOGÍSTICA;0;2;2;4;3;ADM335
68;ADM340;X;GESTIÓN DEL EMPRENDIMIENTO;0;2;2;4;3;ADM333
69;ADM341;X;JUEGOS SERIOS Y SIMULACIÓN DE NEGOCIOS;0;3;2;5;4;NINGUNO
