N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
32;APLA216;V;HISTORIA DE LAS ARTES PLÁSTICAS UNIVERSAL I;4;3;0;3;3;NINGUNO
33;APLA217;V;TALLER DE DIBUJO ANÁLITICO, SINTÉTICO Y CONTEMPORÁNEO;4;2;2;4;3;NINGUNO
34;APLA304;V;TALLER DIBUJO DE FIGURA HUMANA I;4;4;2;6;5;APLA301
35;APLA305;V;TALLER DE LAS ARTES PLÁSTICAS INTERMEDIA II;4;5;4;9;7;APLA302
36;APLA306;V;FOTOGRAFÍA II;4;2;2;4;3;APLA303
37;APLA307;V;DISEÑO GRÁFICO I;4;2;2;4;3;NINGUNO
38;APLA218;VI;ARTE MURAL;4;1;2;3;2;NINGUNO
39;APLA219;VI;HISTORIA DE LAS ARTES PLÁSTICAS UNIVERSAL II;4;3;0;3;3;APLA216
40;APLA308;VI;TALLER DE LAS ARTES PLÁSTICAS INTERMEDIA III;4;5;4;9;7;APLA305
41;APLA309;VI;TALLER DE ARTE POPULAR I;4;3;2;5;4;NINGUNO
42;APLA310;VI;DISEÑO GRÁFICO II;4;2;2;4;3;APLA307
43;APLA311;VI;TALLER DIBUJO DE FIGURA HUMANA II;4;4;2;6;5;APLA304
44;APLA220;VII;GESTIÓN DE INDUSTRIAS CULTURALES;4;3;0;3;3;NINGUNO
45;APLA221;VII;HISTORIA DEL ARTE PERUANO I;4;2;2;4;3;APLA219
46;APLA312;VII;TALLER DE LAS ARTES PLÁSTICAS AVANZADA I;4;4;6;10;7;APLA308
47;APLA313;VII;CATALOGACIÓN Y CONSERVACIÓN;4;4;0;4;4;NINGUNO
48;APLA314;VII;TALLER DE ARTE POPULAR II;4;3;2;5;4;APLA309
49;APLA315;VII;ANIMACIÓN DIGITAL Y EFECTOS VISUALES I;4;2;2;4;3;APLA310
50;APLA222;VIII;HISTORIA DEL ARTE PERUANO II;4;3;0;3;3;APLA217
51;APLA316;VIII;TALLER DE LAS ARTES PLÁSTICAS AVANZADA II;4;5;4;9;7;APLA312
52;APLA317;VIII;PROYECTOS INNOVACIÓN DE ARTE ORIGINARIO;4;2;2;4;3;APLA220
53;APLA318;VIII;GESTIÓN DE TALLERES DE ARTES PLÁSTICAS;4;2;2;4;3;NINGUNO
54;APLA319;VIII;SEMIÓTICA DE LA IMAGEN;4;2;2;4;3;NINGUNO
55;APLA320;VIII;ANIMACIÓN DIGITAL Y EFECTOS VISUALES II;4;4;2;6;5;APLA315
56;APLA321;IX;PRÁCTICAS PRE PROFESIONALES - PRODUCCIÓN;4;5;4;9;7;APLA316
57;APLA322;IX;RESTAURACIÓN DE OBRAS DE ARTE BIDIMENSIONAL;4;3;2;5;4;NINGUNO
58;APLA323;IX;MUSEOLOGÍA, CRÍTICA Y CURADURÍA DEL ARTE;4;4;0;4;4;NINGUNO
59;APLA324;IX;PROYECTOS ARTÍSTICOS Y CULTURALES;4;2;2;4;3;APLA317
60;APLA325;IX;INVESTIGACIÓN PLÁSTICA I;4;2;2;4;3;NINGUNO
61;APLA326;IX;IDENTIDAD VISUAL;4;2;2;4;3;APLA320
62;APLA327;X;RESTAURACIÓN DE OBRAS DE ARTE TRIDIMENSIONAL;4;3;2;5;4;APLA322
63;APLA328;X;PRÁCTICAS PRE PROFESIONALES - PROMOCIÓN;4;9;10;19;14;APLA321
64;APLA329;X;INVESTIGACIÓN PLÁSTICA II;4;4;0;4;4;APLA325
65;HUM223;X;INGLÉS;4;2;0;2;2;NINGUNO
