N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
70;MIN333;IX;MÉTODOS DE EXPLOTACIÓN SUPERFICIAL;0;3;2;5;4;MIN325
71;MIN334;IX;CONTROL DE OPERACIONES MINERAS;0;2;2;4;3;MIN321,MIN324
72;MIN335;IX;INTRODUCCIÓN A LAS APLICACIONES DIGITALES EN MINERÍA;0;2;2;4;3;MIN327
73;MIN336;IX;SIMULACIÓN ECONÓMICA Y FINANCIERA;0;2;2;4;3;MIN328
74;MIN337;IX;GESTIÓN DE EQUIPOS DE ACTIVIDAD MINERA;0;2;2;4;3;MIN329
75;MIN228;X;SEMINARIO DE TESIS;0;2;2;4;3;MIN226
76;MIN338;X;DISEÑO Y PLANEAMIENTO DE MINA;0;2;4;6;4;MIN330,MIN333
77;MIN339;X;COMERCIALIZACIÓN DE MINERALES METÁLICOS Y NO METÁLICOS;0;3;2;5;4;MIN331
78;MIN340;X;ADMINISTRACIÓN Y GERENCIA DE MINAS;0;2;2;4;3;MIN331
79;MIN341;X;GESTION SOCIAL EN MINERÍA;0;2;2;4;3;MIN326,MIN332
80;MIN342;X;PRÁCTICAS PRE PROFESIONALES;0;1;2;3;2;130
81;MIN343;X;SIMULACIÓN DE DISEÑOS MINEROS CON SOFTWARE;0;2;2;4;3;MIN327
82;MIN344;X;LOGÍSTICA MINERA;0;2;2;4;3;MIN328
83;MIN345;X;GESTIÓN Y DIRECCIÓN DE OPERACIONES MINERAS;0;2;2;4;3;MIN329
