N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
56;HUM313;VIII;METODOLOGIA DE LA INVESTIGACION;013;2.0;2.0;4.0;3.0;EG106
57;ADM318;IX;GESTION DE PROYECTOS;013;3.0;2.0;5.0;4.0;166.00
58;FIS314;IX;PROYECTO DE TESIS I;013;3.0;2.0;5.0;4.0;166.00
59;FIS315;IX;FISICA ATOMICA Y MOLECULAR;013;3.0;2.0;5.0;4.0;FIS309
60;FIS316;IX;FISICA DE LAS RADIACIONES;013;3.0;2.0;5.0;4.0;FIS309
61;FIS317;IX;FISICA DEL ESTADO SOLIDO;013;4.0;2.0;6.0;4.0;FIS304
62;FIS319;IX;ENERGIAS RENOVABLES II;013;3.0;2.0;5.0;4.0;FIS308
63;FIS320;IX;INTRODUCCION A LA OPTICA CUANTICA;013;3.0;2.0;5.0;4.0;FIS304
64;FIS321;IX;BIOFISICA;013;3.0;2.0;5.0;4.0;FIS307
65;FIS322;X;PRACTICAS PRE PROFESIONALES;013;2.0;4.0;6.0;4.0;200.00
66;FIS323;X;PROYECTO DE TESIS II;013;3.0;2.0;5.0;4.0;FIS314
67;FIS324;X;FISICA NUCLEAR;013;3.0;2.0;5.0;4.0;FIS315
68;FIS325;X;FISICA DE PARTICULAS;013;2.0;2.0;4.0;3.0;FIS309
69;FIS326;X;MODELACION Y SIMULACION DE SISTEMAS AMBIENTALES;013;3.0;2.0;5.0;4.0;FIS312
70;FIS327;X;METODOS EXPERIMENTALES EN FISICA DEL ESTADO SOLIDO;013;3.0;2.0;5.0;4.0;FIS317
71;FIS328;X;FISICA MEDICA;013;3.0;2.0;5.0;4.0;FIS316
72;FIS329;X;RELATIVIDAD;013;3.0;2.0;5.0;4.0;FIS309
73;FIS330;X;ANALISIS DE DATOS Y SIMULACION DE PROCESOS EN FISICA MODERNA;013;3.0;2.0;5.0;4.0;FIS312
74;FIS331;X;METEOROLOGIA Y CLIMATOLOGIA;013;3.0;2.0;5.0;4.0;FIS224
